UserID,Date,Steps,CaloriesBurned,DistanceKm,SleepHours,HeartRate,FoodItem,CaloriesIntake,Protein_g,Fat_g,Carbs_g,WaterIntake_L,Mood,Recommendation
1376,2023-01-10,14503,3162,12.78,8.1,83,Veg Sandwich,2450,44.9,38.1,262.8,3.2,Happy,Great job! Keep maintaining your healthy routine.
1567,2023-12-27,15408,2113,11.9,8.8,61,Oatmeal,2217,37.4,89.8,274.0,1.3,Happy,Drink more water to stay hydrated.
1007,2023-09-07,2218,2644,1.62,7.1,99,Fruit Smoothie,2484,109.8,74.6,257.9,2.4,Tired,Try taking a short walk to stay active.
1983,2023-01-04,5593,1406,4.66,5.7,58,Paneer Curry,2790,144.7,88.8,134.9,1.3,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1525,2023-01-15,13242,1846,11.12,8.0,95,Fruit Smoothie,2188,137.0,25.1,376.4,1.4,Happy,Drink more water to stay hydrated.
1726,2023-02-22,2219,2903,1.35,7.7,102,Egg Wrap,2964,140.0,67.0,133.2,1.8,Sad,Try taking a short walk to stay active.
1369,2023-07-06,3379,1617,2.98,8.8,109,Chicken Salad,1364,122.3,36.4,232.2,3.4,Stressed,Try taking a short walk to stay active.
1439,2023-02-24,12617,1643,8.3,7.5,63,Fried Rice,1752,77.7,85.2,196.6,2.0,Relaxed,Great job! Keep maintaining your healthy routine.
1756,2023-08-21,3010,2683,2.44,7.1,104,Grilled Fish,2020,95.9,77.1,132.9,1.5,Relaxed,Try taking a short walk to stay active.
1565,2023-06-05,14000,3330,9.8,7.2,109,Dal & Rice,1834,52.5,20.7,170.2,3.0,Tired,Take a break and do something relaxing.
1483,2023-05-19,19680,1727,16.79,9.0,112,Grilled Fish,1249,131.4,37.4,162.4,3.3,Happy,Great job! Keep maintaining your healthy routine.
1272,2023-06-11,18623,2828,13.03,8.3,107,Veg Sandwich,1690,73.6,22.3,302.9,0.9,Relaxed,Drink more water to stay hydrated.
1940,2023-09-07,9597,2808,7.53,8.7,67,Paneer Curry,2975,68.4,56.4,389.3,0.7,Tired,Drink more water to stay hydrated.
1900,2023-05-05,14501,2194,11.71,8.3,107,Grilled Fish,1327,135.6,27.3,372.6,3.6,Stressed,Take a break and do something relaxing.
1130,2023-04-26,19916,2046,17.71,8.4,96,Fried Rice,2541,35.9,32.5,152.2,1.0,Sad,Drink more water to stay hydrated.
1520,2023-12-16,2121,2870,1.84,8.6,116,Chicken Salad,1546,42.7,28.3,328.3,0.9,Tired,Try taking a short walk to stay active.
1723,2023-08-07,7554,3509,4.64,8.1,83,Egg Wrap,2691,74.0,45.1,146.3,0.9,Relaxed,Drink more water to stay hydrated.
1633,2023-10-08,15491,3757,11.36,4.3,91,Fruit Smoothie,2084,65.4,65.7,260.9,3.9,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1113,2023-08-28,10574,2634,8.33,5.1,64,Grilled Fish,2021,79.2,39.7,335.2,1.2,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1531,2023-04-12,5241,2412,4.28,7.6,111,Dal & Rice,2985,101.5,78.6,229.3,2.8,Stressed,Take a break and do something relaxing.
1498,2023-02-09,5833,1860,4.7,8.4,102,Pasta,1344,100.4,55.5,239.6,3.4,Happy,Great job! Keep maintaining your healthy routine.
1338,2023-04-03,7005,1903,5.16,8.2,65,Oatmeal,1237,103.3,54.2,181.0,0.8,Tired,Drink more water to stay hydrated.
1020,2023-07-10,13677,2882,9.93,4.3,69,Dal & Rice,2810,76.5,42.6,131.1,3.6,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1719,2023-01-11,8963,1869,6.06,8.5,79,Dal & Rice,2589,107.8,87.2,266.4,2.9,Happy,Great job! Keep maintaining your healthy routine.
1032,2023-07-07,4904,2979,3.36,8.6,114,Chicken Salad,2938,31.1,88.3,236.6,1.0,Tired,Try taking a short walk to stay active.
1132,2023-07-11,1338,2575,1.14,4.9,61,Grilled Fish,2583,133.8,41.5,279.9,1.8,Stressed,Try taking a short walk to stay active.
1919,2023-09-03,5325,2421,4.48,4.1,87,Pasta,1957,59.3,28.2,384.5,1.1,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1702,2023-05-12,4504,3862,3.02,5.5,114,Pasta,2619,72.9,84.1,104.3,1.2,Sad,Try taking a short walk to stay active.
1974,2023-11-26,10091,1941,7.94,6.1,66,Egg Wrap,2020,93.1,25.5,309.7,1.4,Sad,Drink more water to stay hydrated.
1025,2023-11-06,2117,3944,1.36,7.2,94,Grilled Fish,2702,32.4,26.7,388.8,0.6,Happy,Try taking a short walk to stay active.
1363,2023-12-02,4699,1883,3.38,4.7,103,Egg Wrap,2552,108.9,47.1,276.8,0.9,Energetic,Try taking a short walk to stay active.
1600,2023-02-25,10623,2094,6.82,6.7,92,Oatmeal,2236,141.4,73.9,186.3,3.1,Stressed,Take a break and do something relaxing.
1091,2023-12-16,18866,3570,16.64,8.5,70,Fruit Smoothie,2479,130.7,87.8,227.3,2.3,Happy,Great job! Keep maintaining your healthy routine.
1544,2023-12-21,6350,3260,5.05,7.4,83,Fruit Smoothie,2065,82.2,68.1,167.8,1.0,Stressed,Drink more water to stay hydrated.
1237,2023-02-13,15024,3905,10.5,5.7,67,Dal & Rice,1519,83.2,23.6,330.7,2.7,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1017,2023-07-28,19826,3639,13.53,6.3,79,Fried Rice,1507,102.5,43.6,362.1,1.0,Happy,Drink more water to stay hydrated.
1273,2023-09-18,8375,2383,6.98,7.6,81,Chicken Salad,1895,86.8,36.8,261.8,2.0,Tired,Take a break and do something relaxing.
1933,2023-07-14,7542,2213,4.65,6.4,113,Veg Sandwich,1291,143.0,76.5,275.4,3.4,Stressed,Take a break and do something relaxing.
1288,2023-03-21,18118,1971,11.01,6.6,73,Oatmeal,1791,131.8,76.1,116.7,3.2,Happy,Great job! Keep maintaining your healthy routine.
1026,2023-03-09,13178,2650,10.29,7.5,115,Paneer Curry,1519,122.4,50.8,312.4,1.7,Energetic,Drink more water to stay hydrated.
1816,2023-05-17,2980,2818,2.33,7.4,83,Fried Rice,2667,82.8,67.6,188.8,3.3,Relaxed,Try taking a short walk to stay active.
1433,2023-01-04,19122,1326,15.34,6.5,58,Egg Wrap,2466,93.3,67.2,200.3,0.9,Energetic,Drink more water to stay hydrated.
1910,2023-12-07,3539,1301,2.26,7.5,62,Chicken Salad,1672,122.1,84.2,198.8,2.6,Happy,Try taking a short walk to stay active.
1107,2023-04-27,2981,1953,2.49,7.5,83,Fruit Smoothie,2841,41.6,26.3,367.7,3.3,Tired,Try taking a short walk to stay active.
1972,2023-04-05,13386,1764,11.34,7.5,113,Fruit Smoothie,1791,80.9,31.8,381.8,3.9,Energetic,Great job! Keep maintaining your healthy routine.
1947,2023-07-28,1707,2535,1.37,8.0,80,Egg Wrap,2313,145.9,85.7,275.8,1.7,Sad,Try taking a short walk to stay active.
1737,2023-01-16,10041,1980,7.24,6.1,73,Grilled Fish,2805,94.1,59.5,345.8,3.6,Happy,Great job! Keep maintaining your healthy routine.
1323,2023-04-21,19510,2580,17.45,5.1,95,Fruit Smoothie,1563,121.2,28.2,247.0,3.8,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1866,2023-11-22,19422,2416,13.82,6.6,59,Pasta,2111,41.0,32.0,121.4,2.2,Happy,Great job! Keep maintaining your healthy routine.
1530,2023-08-10,15709,2782,13.33,8.8,59,Chicken Salad,1676,145.6,30.0,381.4,2.5,Tired,Take a break and do something relaxing.
1734,2023-09-28,16231,1217,13.83,8.8,85,Fried Rice,1663,66.0,72.4,141.1,2.7,Relaxed,Great job! Keep maintaining your healthy routine.
1792,2023-12-29,19168,1290,12.71,8.9,70,Grilled Fish,2577,74.0,77.2,286.2,2.0,Sad,Take a break and do something relaxing.
1103,2023-06-08,1478,2788,1.29,4.2,100,Veg Sandwich,2505,112.5,71.7,363.9,0.6,Stressed,Try taking a short walk to stay active.
1843,2023-04-04,16546,1634,13.42,5.5,119,Paneer Curry,2289,139.9,84.9,202.1,4.0,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1331,2023-12-02,4409,2261,3.63,8.6,58,Fruit Smoothie,2277,91.0,58.7,325.3,0.7,Tired,Try taking a short walk to stay active.
1361,2023-10-27,9655,3079,8.5,8.8,59,Oatmeal,1908,136.6,70.3,185.0,0.6,Stressed,Drink more water to stay hydrated.
1920,2023-06-13,11074,2369,8.0,8.4,97,Oatmeal,1513,144.0,55.7,110.0,2.0,Tired,Take a break and do something relaxing.
1288,2023-10-23,10971,1386,7.17,4.4,72,Paneer Curry,1601,37.2,30.5,202.7,3.6,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1443,2023-11-15,19582,3347,16.77,5.0,61,Oatmeal,2906,142.0,43.9,355.9,3.4,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1036,2023-09-12,1974,3960,1.64,6.2,106,Pasta,2868,63.9,68.5,183.5,0.7,Sad,Try taking a short walk to stay active.
1347,2023-11-15,15381,3607,12.03,8.5,64,Chicken Salad,1399,57.4,49.9,273.2,0.9,Relaxed,Drink more water to stay hydrated.
1891,2023-09-30,3904,3630,3.31,8.1,85,Fried Rice,2249,102.2,35.1,316.6,0.7,Tired,Try taking a short walk to stay active.
1755,2023-02-07,10389,3056,8.41,4.4,66,Veg Sandwich,1955,122.1,59.1,240.1,0.7,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1042,2023-07-01,14982,3059,9.1,8.2,83,Grilled Fish,2149,38.3,79.8,179.1,2.0,Relaxed,Great job! Keep maintaining your healthy routine.
1125,2023-07-06,1589,2768,1.07,5.3,105,Grilled Fish,2199,106.9,58.3,156.7,3.3,Energetic,Try taking a short walk to stay active.
1008,2023-01-25,9312,1610,7.35,4.4,60,Pasta,2686,110.3,76.0,208.2,1.5,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1525,2023-11-29,11867,3889,9.75,7.5,118,Chicken Salad,2967,51.8,59.3,313.3,3.9,Stressed,Take a break and do something relaxing.
1130,2023-05-22,10280,3290,6.97,5.2,113,Pasta,2435,86.6,40.9,322.9,2.6,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1324,2023-05-04,4868,3940,3.01,5.2,107,Fried Rice,2899,59.2,59.2,264.7,3.1,Sad,Try taking a short walk to stay active.
1183,2023-01-25,9132,3426,5.58,8.2,87,Veg Sandwich,1656,83.5,40.9,208.3,0.5,Stressed,Drink more water to stay hydrated.
1281,2023-10-18,3258,2434,2.22,7.7,113,Egg Wrap,2850,93.6,87.2,224.3,1.0,Tired,Try taking a short walk to stay active.
1894,2023-12-01,12733,3861,9.95,7.1,62,Chicken Salad,1216,65.6,71.5,397.4,1.7,Happy,Drink more water to stay hydrated.
1052,2023-06-24,15427,1449,12.81,8.6,61,Egg Wrap,2717,113.0,56.8,122.5,1.3,Relaxed,Drink more water to stay hydrated.
1552,2023-08-20,5672,3134,4.01,7.0,55,Fruit Smoothie,1287,41.1,61.8,234.2,1.5,Stressed,Drink more water to stay hydrated.
1849,2023-05-25,8621,1929,6.09,8.5,98,Egg Wrap,2706,47.2,57.7,144.2,2.4,Relaxed,Great job! Keep maintaining your healthy routine.
1869,2023-12-11,4713,1441,4.12,5.3,59,Paneer Curry,2604,88.7,37.7,317.5,2.7,Energetic,Try taking a short walk to stay active.
1532,2023-01-23,6691,1989,4.07,4.6,64,Fruit Smoothie,1640,69.8,55.4,329.7,0.6,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1376,2023-08-12,6532,3906,4.16,6.4,69,Chicken Salad,2882,65.3,77.3,234.1,2.3,Relaxed,Great job! Keep maintaining your healthy routine.
1294,2023-05-02,18220,1459,14.24,7.3,78,Veg Sandwich,2605,32.7,83.4,339.3,3.2,Tired,Take a break and do something relaxing.
1207,2023-08-11,19510,3267,17.36,5.3,111,Dal & Rice,1750,53.4,55.0,172.5,0.6,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1999,2023-08-18,6690,2727,4.36,7.6,57,Oatmeal,1326,147.3,53.2,313.8,1.8,Energetic,Drink more water to stay hydrated.
1662,2023-01-17,7686,2374,5.14,7.9,112,Pasta,1514,99.7,50.9,369.2,1.4,Relaxed,Drink more water to stay hydrated.
1476,2023-10-12,19555,3932,14.24,7.6,103,Pasta,1949,144.7,83.4,382.1,0.6,Relaxed,Drink more water to stay hydrated.
1969,2023-01-02,1709,1525,1.39,7.5,57,Chicken Salad,1519,141.0,32.0,360.3,3.0,Tired,Try taking a short walk to stay active.
1953,2023-09-24,17061,1887,11.68,4.1,114,Grilled Fish,1464,77.7,79.1,290.2,0.6,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1068,2023-01-16,7404,3484,5.61,8.1,94,Veg Sandwich,1407,137.5,88.2,163.7,2.7,Energetic,Great job! Keep maintaining your healthy routine.
1842,2023-12-03,8443,2389,6.4,8.6,114,Fried Rice,1941,120.5,52.6,199.3,3.8,Tired,Take a break and do something relaxing.
1924,2023-01-21,11265,1732,8.55,6.9,79,Fried Rice,1265,30.7,40.5,186.9,2.2,Happy,Great job! Keep maintaining your healthy routine.
1829,2023-09-08,19044,2568,15.69,6.1,55,Veg Sandwich,2370,86.6,79.1,323.7,2.9,Sad,Take a break and do something relaxing.
1436,2023-10-04,6800,2441,4.73,6.0,86,Fried Rice,2883,75.0,52.7,201.4,0.9,Stressed,Drink more water to stay hydrated.
1300,2023-01-06,7899,3722,5.62,8.3,65,Egg Wrap,2991,90.2,32.0,195.0,2.7,Stressed,Take a break and do something relaxing.
1026,2023-10-29,4994,3148,4.19,7.2,114,Grilled Fish,1465,82.6,22.5,117.9,2.0,Stressed,Try taking a short walk to stay active.
1627,2023-08-25,16198,2053,10.89,8.6,92,Chicken Salad,2318,142.0,83.6,166.4,0.7,Energetic,Drink more water to stay hydrated.
1929,2023-01-23,8478,1793,6.73,4.1,90,Oatmeal,2748,66.8,23.8,277.1,1.7,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1653,2023-11-10,16871,2220,14.94,5.8,57,Oatmeal,2327,106.0,67.5,350.7,1.7,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1552,2023-07-04,2130,3006,1.65,4.9,73,Fried Rice,1343,111.6,42.1,290.7,1.0,Energetic,Try taking a short walk to stay active.
1105,2023-08-12,19720,2991,16.55,5.9,78,Pasta,2033,46.3,40.9,155.3,3.6,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1585,2023-02-08,16873,1845,14.59,6.8,61,Fruit Smoothie,1582,101.9,55.6,256.7,3.8,Energetic,Great job! Keep maintaining your healthy routine.
1571,2023-01-31,11879,3126,9.76,7.9,97,Fruit Smoothie,1413,34.6,39.4,214.7,1.6,Energetic,Drink more water to stay hydrated.
1809,2023-01-02,15806,1578,9.92,6.5,95,Egg Wrap,2110,62.6,66.4,318.2,2.9,Relaxed,Great job! Keep maintaining your healthy routine.
1633,2023-12-08,5247,1381,3.53,4.8,98,Chicken Salad,2089,61.8,72.4,343.4,2.2,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1946,2023-06-14,16628,2149,13.1,5.4,76,Fruit Smoothie,1695,38.6,32.3,282.5,3.8,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1714,2023-10-27,8780,3352,7.41,7.9,117,Dal & Rice,1466,99.9,54.7,224.8,1.8,Energetic,Drink more water to stay hydrated.
1010,2023-05-07,19996,2651,12.21,7.7,111,Fruit Smoothie,1437,75.5,20.1,157.3,1.7,Happy,Drink more water to stay hydrated.
1930,2023-11-15,7426,3645,6.48,6.5,110,Oatmeal,1765,82.5,88.7,281.8,2.6,Relaxed,Great job! Keep maintaining your healthy routine.
1658,2023-03-16,8123,3909,6.11,7.0,84,Dal & Rice,2954,43.2,74.3,366.3,2.3,Stressed,Take a break and do something relaxing.
1215,2023-11-05,3348,1342,2.53,8.0,55,Paneer Curry,1875,47.7,48.2,192.9,1.2,Relaxed,Try taking a short walk to stay active.
1885,2023-03-17,15261,1633,11.54,8.6,57,Pasta,2411,128.9,56.7,287.7,3.3,Sad,Take a break and do something relaxing.
1320,2023-12-16,14755,1375,12.38,5.7,66,Grilled Fish,1938,46.8,74.1,272.2,2.1,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1459,2023-10-02,11864,1391,7.73,6.5,116,Fried Rice,1989,77.0,71.9,102.2,3.7,Energetic,Great job! Keep maintaining your healthy routine.
1956,2023-10-28,9767,3516,6.85,4.8,63,Chicken Salad,1599,44.0,22.0,229.9,1.1,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1814,2023-08-23,4363,3034,3.31,6.3,75,Veg Sandwich,2980,101.7,29.7,115.3,3.1,Relaxed,Try taking a short walk to stay active.
1525,2023-02-24,8334,2224,5.66,4.4,82,Pasta,1904,121.4,74.6,234.2,3.9,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1578,2023-07-18,18277,2943,13.05,4.6,77,Paneer Curry,2937,89.2,42.3,373.8,0.5,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1691,2023-01-29,5783,2300,4.61,8.1,68,Paneer Curry,1562,126.5,59.0,241.2,1.1,Relaxed,Drink more water to stay hydrated.
1876,2023-10-31,10833,2171,6.62,7.0,99,Dal & Rice,1965,78.1,25.2,156.3,2.9,Relaxed,Great job! Keep maintaining your healthy routine.
1753,2023-11-24,1839,3883,1.32,6.5,70,Grilled Fish,2585,35.0,84.9,383.0,0.6,Happy,Try taking a short walk to stay active.
1159,2023-03-04,7209,3861,4.38,4.8,107,Pasta,2758,97.9,51.3,375.2,2.5,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1463,2023-05-29,9683,3004,6.63,5.2,72,Dal & Rice,1522,62.2,37.3,105.9,1.0,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1997,2023-11-09,18558,1921,16.55,5.9,77,Dal & Rice,2274,139.8,48.0,353.6,0.8,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1521,2023-09-26,12507,1719,7.97,4.3,60,Grilled Fish,2801,56.3,71.4,361.7,1.6,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1635,2023-06-04,8996,2805,8.02,7.4,93,Oatmeal,2510,33.6,25.1,298.3,3.5,Tired,Take a break and do something relaxing.
1272,2023-07-15,9116,3059,7.23,6.7,65,Chicken Salad,1373,119.2,30.2,197.6,1.4,Tired,Drink more water to stay hydrated.
1240,2023-12-10,9532,2443,5.9,8.7,85,Oatmeal,2736,97.4,44.3,327.6,0.8,Sad,Drink more water to stay hydrated.
1935,2023-04-15,17531,2911,11.18,8.2,80,Chicken Salad,1722,141.9,67.0,229.1,1.9,Sad,Drink more water to stay hydrated.
1963,2023-09-22,10402,3206,7.73,9.0,73,Chicken Salad,2173,62.4,49.1,134.3,2.5,Happy,Great job! Keep maintaining your healthy routine.
1958,2023-03-15,5197,1479,3.92,4.1,112,Paneer Curry,1457,32.5,31.4,192.6,1.9,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1654,2023-03-16,12312,1928,9.62,5.0,67,Egg Wrap,2410,39.7,25.0,142.3,1.6,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1864,2023-04-07,16233,2172,11.06,6.1,57,Fried Rice,2098,35.0,66.4,319.3,2.9,Stressed,Take a break and do something relaxing.
1166,2023-08-29,9591,2454,7.94,8.9,71,Paneer Curry,2130,108.6,78.0,293.5,3.1,Stressed,Take a break and do something relaxing.
1568,2023-05-19,12356,1470,7.42,7.5,67,Dal & Rice,1403,83.3,54.3,353.1,2.0,Tired,Take a break and do something relaxing.
1649,2023-04-19,2291,3004,1.55,6.7,90,Fried Rice,2263,49.0,24.0,363.8,4.0,Happy,Try taking a short walk to stay active.
1326,2023-01-28,9769,3109,6.56,5.5,66,Grilled Fish,2525,60.0,71.5,271.5,1.0,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1864,2023-04-12,4131,1749,2.62,7.5,85,Egg Wrap,1715,64.8,31.2,265.7,3.4,Sad,Try taking a short walk to stay active.
1528,2023-12-16,9924,3896,6.97,6.4,93,Chicken Salad,2560,58.8,28.7,234.6,1.3,Energetic,Drink more water to stay hydrated.
1843,2023-04-29,2491,2546,2.07,7.4,95,Dal & Rice,1378,41.0,21.8,134.6,1.6,Sad,Try taking a short walk to stay active.
1272,2023-03-13,9540,2519,6.4,7.8,81,Oatmeal,1801,123.8,52.4,367.4,1.8,Sad,Drink more water to stay hydrated.
1878,2023-01-27,10929,2236,7.84,4.6,94,Chicken Salad,2212,104.7,35.9,196.6,1.5,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1375,2023-05-30,17691,1498,12.41,7.2,62,Dal & Rice,2205,99.3,63.3,218.3,1.3,Stressed,Drink more water to stay hydrated.
1911,2023-06-19,13349,3858,10.45,4.8,56,Fruit Smoothie,2664,111.1,49.6,209.9,2.2,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1374,2023-06-09,9448,1315,7.16,5.7,79,Grilled Fish,2280,54.9,67.4,124.6,2.7,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1333,2023-05-22,3198,1284,2.26,8.5,115,Pasta,1916,143.4,41.9,235.0,3.3,Tired,Try taking a short walk to stay active.
1002,2023-06-03,6553,3899,5.35,5.1,92,Chicken Salad,1481,49.0,82.4,180.9,2.5,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1242,2023-09-07,2290,1629,1.5,8.5,64,Oatmeal,1800,89.6,84.0,314.5,3.0,Happy,Try taking a short walk to stay active.
1619,2023-07-02,17984,3779,11.55,6.5,76,Grilled Fish,2942,73.5,60.2,101.2,2.9,Tired,Take a break and do something relaxing.
1050,2023-07-22,2350,3365,1.78,6.3,75,Paneer Curry,1336,42.5,33.5,179.4,3.9,Stressed,Try taking a short walk to stay active.
1881,2023-03-12,18285,3947,12.03,8.4,118,Grilled Fish,1811,91.4,21.7,196.8,2.2,Stressed,Take a break and do something relaxing.
1349,2023-07-02,15220,2603,10.38,4.6,56,Chicken Salad,2055,60.3,52.5,108.8,1.2,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1173,2023-06-22,8663,2182,5.95,4.6,58,Paneer Curry,2410,42.7,51.1,398.2,2.6,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1115,2023-01-30,3529,2372,2.54,8.4,97,Grilled Fish,2619,83.6,72.2,103.5,2.1,Energetic,Try taking a short walk to stay active.
1694,2023-11-18,13349,3919,11.58,4.2,63,Egg Wrap,1970,59.6,85.2,379.7,1.5,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1360,2023-12-21,14438,2089,10.06,5.0,83,Dal & Rice,2367,101.3,31.8,358.3,2.1,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1354,2023-06-03,19465,1971,14.48,5.9,77,Egg Wrap,1807,78.9,44.7,354.6,1.4,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1665,2023-03-30,14260,3945,11.24,4.4,105,Paneer Curry,1527,75.1,45.0,379.8,2.3,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1758,2023-08-09,7077,3713,6.31,5.8,80,Grilled Fish,2421,130.3,70.6,114.1,4.0,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1075,2023-11-07,11522,2383,7.21,5.8,95,Fried Rice,2761,71.2,47.4,196.2,3.5,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1926,2023-12-24,8717,3584,5.3,7.5,77,Chicken Salad,2655,125.6,24.4,126.3,3.9,Energetic,Great job! Keep maintaining your healthy routine.
1755,2023-11-17,14186,1240,10.78,4.8,77,Fried Rice,1399,66.1,56.5,278.4,3.6,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1080,2023-01-25,12297,3979,8.13,4.6,93,Dal & Rice,1430,124.8,20.9,316.0,2.2,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1228,2023-04-08,10584,3660,7.07,6.4,59,Veg Sandwich,2286,72.2,24.6,349.8,2.6,Sad,Take a break and do something relaxing.
1071,2023-02-11,17035,2042,14.56,7.2,118,Fruit Smoothie,2901,114.8,76.6,355.3,1.3,Stressed,Drink more water to stay hydrated.
1402,2023-10-27,4872,2556,3.68,5.5,85,Veg Sandwich,2057,80.6,76.5,343.2,2.2,Tired,Try taking a short walk to stay active.
1217,2023-03-10,17943,3029,11.46,8.4,79,Paneer Curry,1332,115.5,65.5,284.8,1.1,Sad,Drink more water to stay hydrated.
1451,2023-12-27,9364,2821,7.94,5.8,119,Dal & Rice,2163,47.4,26.6,348.2,1.3,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1910,2023-09-21,17834,3200,11.91,7.8,80,Dal & Rice,1954,85.9,62.4,225.5,0.6,Energetic,Drink more water to stay hydrated.
1754,2023-12-28,12166,3104,10.49,8.2,80,Fried Rice,2047,81.3,87.4,142.7,1.3,Tired,Drink more water to stay hydrated.
1366,2023-03-04,10386,2233,8.98,8.9,63,Paneer Curry,2495,115.4,60.6,300.8,2.6,Happy,Great job! Keep maintaining your healthy routine.
1825,2023-07-25,2868,1907,2.12,5.4,96,Dal & Rice,2084,117.3,51.9,398.3,0.5,Tired,Try taking a short walk to stay active.
1589,2023-05-28,5832,3099,4.12,6.9,96,Oatmeal,2876,107.9,59.5,295.9,0.6,Stressed,Drink more water to stay hydrated.
1669,2023-11-25,14613,2639,12.23,5.3,83,Paneer Curry,1412,140.4,34.5,172.7,3.8,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1559,2023-09-12,15779,3536,13.95,5.5,75,Dal & Rice,2206,49.4,68.7,186.1,2.4,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1311,2023-09-08,2205,1358,1.33,5.0,56,Chicken Salad,1816,66.9,43.1,100.7,3.0,Sad,Try taking a short walk to stay active.
1297,2023-09-18,9046,1946,6.32,6.4,81,Oatmeal,2583,119.2,70.8,228.7,4.0,Stressed,Take a break and do something relaxing.
1023,2023-05-09,16969,2837,14.62,6.3,70,Fried Rice,1843,54.4,25.9,397.2,2.1,Happy,Great job! Keep maintaining your healthy routine.
1109,2023-01-11,10377,3572,8.17,8.2,110,Oatmeal,2273,41.4,73.1,220.4,3.1,Happy,Great job! Keep maintaining your healthy routine.
1051,2023-01-17,13724,3667,9.51,5.6,62,Dal & Rice,2352,110.2,87.8,271.0,1.6,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1938,2023-03-09,4008,1456,2.71,6.1,88,Oatmeal,2141,146.1,66.9,345.6,0.8,Stressed,Try taking a short walk to stay active.
1289,2023-01-05,8656,3777,5.27,8.5,108,Fried Rice,2806,109.3,54.4,180.1,1.5,Stressed,Drink more water to stay hydrated.
1443,2023-07-25,13171,2557,11.38,6.1,60,Fried Rice,1325,120.7,86.2,186.6,1.5,Stressed,Drink more water to stay hydrated.
1466,2023-03-23,13909,2497,9.58,4.5,76,Oatmeal,1444,78.3,74.0,282.0,3.5,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1258,2023-03-08,5883,1985,4.4,6.8,79,Fried Rice,2168,61.4,40.8,245.6,3.3,Happy,Great job! Keep maintaining your healthy routine.
1323,2023-09-02,19938,2695,13.45,4.6,82,Grilled Fish,2794,37.8,59.0,373.3,1.3,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1650,2023-09-24,18089,2966,14.81,7.6,81,Veg Sandwich,2771,89.7,72.4,194.1,3.6,Happy,Great job! Keep maintaining your healthy routine.
1908,2023-08-27,5551,3372,3.95,6.6,82,Pasta,2477,125.7,54.7,308.2,2.5,Sad,Take a break and do something relaxing.
1817,2023-08-19,18524,1607,16.64,5.1,91,Grilled Fish,1235,118.4,43.3,109.9,4.0,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
